Subject,TimeStamp,Frame,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.605441,258,0,0,330.0105,342.6158,312.1258,304.731,284.399,251.9534,286.4566,275.3158,261.6085,288.5228,268.9644,262.9927,291.8532,354.1525,272.0214,265.0373,299.6384,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.618917,259,0,0,329.792,342.7023,312.4299,304.7055,284.3228,251.9596,286.4004,275.4185,261.4153,288.539,269.1533,262.8087,291.8126,354.1525,272.4068,265.2431,299.468,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.634276,260,0,0,329.5617,342.804,312.7121,304.683,284.2424,251.964,286.3484,275.5064,261.2343,288.551,269.3202,262.6181,291.7681,354.1525,272.7641,265.4361,299.3337,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.646794,261,0,0,329.4758,342.8812,312.7386,304.6596,284.0408,251.9688,286.3254,275.6815,261.2487,289.0645,269.3448,262.5544,292.2099,354.1525,272.6719,265.3313,299.9024,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.660438,262,0,0,329.4002,342.9602,312.7489,304.6377,283.8365,251.9728,286.3055,275.8519,261.2778,289.5809,269.3572,262.5,292.6481,354.1525,272.5637,265.2021,300.5061,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.674573,263,0,0,329.3317,343.0407,312.7491,304.6167,283.6307,251.9765,286.2877,276.0194,261.3163,290.0995,269.3621,262.4517,293.0842,354.1525,272.4459,265.0569,301.1316,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.689882,264,0,0,329.2368,343.0355,313.3089,304.6008,283.462,251.9783,286.283,276.3214,261.2492,290.4717,269.8668,261.9018,293.3941,354.1525,273.2607,264.8228,301.9149,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.702481,265,0,0,329.1455,343.0302,313.8345,304.5851,283.2916,251.9799,286.2787,276.6169,261.1893,290.8518,270.3427,261.3566,293.7108,354.1525,274.0103,264.5828,302.7468,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.71667,266,0,0,329.0564,343.0247,314.3397,304.5695,283.1196,251.9816,286.2747,276.9089,261.134,291.2378,270.8016,260.8147,294.0323,354.1525,274.7264,264.3383,303.612,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.730304,267,0,0,329.0382,343.0289,316.5584,304.6072,284.5698,251.981,286.2749,277.743,260.6795,290.5438,272.0142,259.6963,293.9771,354.1525,276.8834,263.3792,302.3458,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.745673,268,0,0,329.3506,343.1096,319.0563,304.9155,285.993,252.205,286.274,278.7989,260.4388,289.988,273.7578,258.9677,293.1833,354.1525,279.9846,262.3512,300.8562,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.758263,269,0,0,329.6831,343.1984,321.6189,305.2336,287.3583,252.4423,286.2729,279.9057,260.2357,289.482,275.6265,258.3047,292.3313,354.1525,283.3154,261.3466,299.2916,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.772035,270,0,0,330.0334,343.2938,324.1339,305.5627,288.7743,252.6916,286.2716,281.0345,260.0569,289.101,277.5335,257.6853,291.4389,354.1525,286.6664,260.3619,297.7165,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.785871,271,0,0,330.4027,343.3939,326.5847,305.8992,290.2109,252.949,286.2703,282.1715,259.8941,288.846,279.4453,257.0945,290.5212,354.1525,289.9777,259.3927,296.1516,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.801392,272,0,0,330.729,343.3036,327.5603,306.9996,291.1909,253.7023,286.266,282.7463,260.3636,288.6756,280.0067,257.1385,290.3347,354.1525,290.0962,259.4486,295.7609,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.814719,273,0,0,331.1477,343.2463,327.9241,309.0265,291.717,253.8599,286.2604,283.1174,260.6343,288.5626,280.2871,257.4835,290.7933,354.1525,289.2729,259.9413,296.0031,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.827849,274,0,0,331.5873,343.1998,328.3808,311.2441,292.2355,253.9579,286.2549,283.5074,260.8652,288.4872,280.6453,257.7981,291.217,354.1525,288.6993,260.3724,296.2092,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.841664,275,0,0,332.0548,343.1864,329.3989,314.4441,292.7831,255.1553,286.4681,283.7713,262.1306,288.4495,281.0519,258.4693,291.732,354.1525,288.9019,261.3777,296.4395,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.85738,276,0,0,332.4842,343.1805,330.3447,317.3664,293.2714,256.3677,286.6809,284.0021,263.4508,288.4279,281.4348,259.0891,292.1965,354.1525,289.1756,262.2983,296.6402,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.869728,277,0,0,332.9189,343.1807,331.3429,320.3533,293.7607,257.6987,286.9121,284.2291,264.9257,288.4178,281.8397,259.7231,292.6615,354.1525,289.5348,263.2525,296.8361,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.883314,278,0,0,333.3601,343.1852,332.3831,323.4196,294.254,259.1345,287.1542,284.4547,266.5387,288.4154,282.2609,260.3879,293.134,354.1525,289.9503,264.3258,297.0283,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.897634,279,0,0,333.5699,343.3496,335.1557,326.5674,296.1989,262.4908,287.501,285.8593,269.7419,288.4334,284.4283,262.5741,293.2306,354.1525,293.2666,266.2449,297.0719,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.913043,280,0,0,334.354,343.713,337.5885,329.7134,299.6362,267.5147,288.4001,288.9885,275.9183,289.4322,288.8007,268.8052,294.9476,354.1525,298.3607,272.9846,298.2818,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.925365,281,0,0,335.1526,344.0851,339.7498,332.6135,302.9045,272.2154,289.3332,292.0385,281.8066,290.5023,292.9519,275.1867,296.8197,354.1525,303.1071,279.8665,299.6264,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.938989,282,0,0,336.9472,344.5705,340.899,334.8753,309.0545,278.2252,294.4426,296.7448,288.7014,296.4471,297.1871,284.7822,302.8404,354.1525,308.2765,288.8726,304.12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.953158,283,0,0,338.8098,345.068,341.9323,337.0246,315.0973,283.9199,300.222,301.3867,295.1977,303.3604,301.1957,294.0368,309.4147,354.1525,313.1441,297.4773,309.2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.970474,284,0,0,340.7041,345.5756,342.9125,339.1422,320.9614,289.3919,306.1831,305.9236,301.4178,310.4982,305.0636,302.8304,316.0478,354.1525,317.8206,305.6691,314.4566,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.980911,285,0,0,342.1975,345.9332,344.1744,343.2951,326.0641,297.1763,315.8464,309.5006,306.7228,319.7483,309.1519,308.0034,322.724,354.1525,321.9213,310.7284,320.1093,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,3.994509,286,0,0,343.7075,346.2939,345.3952,347.1902,331.1828,304.5072,325.1232,313.1251,312.0675,328.6708,313.1526,313.5972,329.2987,354.1525,325.9993,316.155,325.7078,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.009852,287,0,0,346.1463,346.3018,344.2589,351.0452,332.0565,310.9038,330.7,314.6945,317.88,333.0984,317.3788,319.192,331.5987,354.1525,330.5215,319.1091,329.4103,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.023029,288,0,0,348.6124,346.2965,343.2487,354.8422,333.4153,317.2841,336.3983,316.453,323.6801,337.7991,321.586,324.9467,334.2623,354.1525,335.0214,322.5381,333.1864,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.036586,289,0,0,351.0076,346.283,342.2973,358.5361,335.0015,323.529,342.0363,318.2935,329.3622,342.5516,325.6955,330.6786,337.0782,354.1525,339.41,326.1526,336.9226,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.050399,290,0,0,352.7625,345.9825,339.8708,358.1961,334.9074,328.4695,343.0485,321.0654,333.8665,342.3714,328.2357,334.9735,338.4025,354.1525,342.8735,329.3003,337.9231,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.066013,291,0,0,354.5717,345.6967,337.7973,358.6093,335.2036,333.7413,345.1068,323.7488,338.6624,343.3036,331.0862,339.6581,340.0801,354.1525,346.4785,332.6429,339.4254,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.078243,292,0,0,356.4036,345.1238,336.381,2.461967,336.1544,336.9259,346.1795,326.9143,341.8226,343.348,332.8156,342.5393,341.2636,354.1525,349.2851,334.5586,339.5525,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.092041,293,0,0,358.2462,344.5184,334.8528,6.147885,337.1475,340.6335,347.7271,329.9992,345.39,343.8541,334.8264,345.8964,342.6302,354.1525,352.269,336.7871,340.024,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.105785,294,0,0,359.3525,344.0821,334.3513,10.0289,338.9547,344.3906,349.5266,332.1903,348.3313,345.0226,336.7693,348.3172,343.8039,354.1525,354.3112,338.4651,340.3149,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.121441,295,0,0,0.4047184,343.6721,333.9597,13.56193,340.624,347.9623,351.2872,334.2594,351.2123,346.1736,338.6705,350.7719,344.9574,354.1525,356.3554,340.1486,340.6823,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.134077,296,0,0,1.424769,343.2844,333.6416,16.91168,342.2164,351.4503,353.028,336.2651,354.0644,347.3151,340.5497,353.2393,346.1001,354.1525,358.4044,341.8333,341.0886,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.147975,297,0,0,0.9115484,342.8964,334.7368,18.51449,343.8116,352.7869,354.2986,337.6547,356.4114,349.6947,342.9181,354.1246,346.7614,354.1525,359.1741,342.9057,341.2273,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.161683,298,0,0,0.6264595,342.5187,335.7348,19.76567,345.3895,354.6768,355.6722,339.1565,358.5166,351.869,345.1972,355.4184,347.5118,354.1525,0.2651414,344.1221,341.4244,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.177139,299,0,0,0.7001048,342.0262,336.4117,20.35415,347.152,355.7524,356.3953,340.427,359.4381,353.8037,347.0175,356.7054,348.2256,354.1525,0.6439931,345.6238,342.1017,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.189736,300,0,0,0.8158282,341.5458,337.1129,20.6388,348.8758,357.1568,357.2563,341.7667,359.8532,355.6884,348.866,358.0858,348.9742,354.1525,1.250273,347.1216,342.7502,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.203375,301,0,0,0.9551711,341.0733,337.8342,20.77896,350.5861,358.4592,358.1867,343.1456,0.04412474,357.5543,350.7353,358.7321,349.7426,354.1525,1.965597,348.6216,343.3838,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.218902,302,0,0,1.276896,340.5732,337.408,20.84931,350.6916,359.0562,358.6886,344.2568,0.1339204,358.7159,351.984,359.0386,350.859,354.1525,1.943026,350.3668,344.4521,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.232248,303,0,0,1.584619,340.0841,337.0323,20.88533,351.0873,359.3356,359.3027,345.436,0.1771533,0.01232344,353.3683,359.1869,351.9257,354.1525,2.124421,352.064,345.4539,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.24545,304,0,0,1.67436,339.825,336.7101,20.90412,351.3127,359.4686,359.5955,346.6833,0.1984269,1.278317,354.2232,359.2599,352.6927,354.1525,2.728352,352.9354,346.0456,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.259262,305,0,0,1.777777,339.5596,336.3984,20.91413,351.6656,359.5335,359.9768,347.9413,0.169534,2.593459,355.2145,359.2967,353.4789,354.1525,3.332802,353.9312,346.6537,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.27468,306,0,0,1.778237,339.2834,336.0955,20.84447,352.0771,359.5659,0.1219561,348.6466,0.04585675,3.205079,355.675,359.1827,354.1281,354.1525,3.089579,354.4042,346.9753,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.287323,307,0,0,1.787558,339.0044,335.7969,20.73113,352.5299,359.5824,0.3198179,349.4182,359.8819,3.914645,356.2388,359.0631,354.7991,354.1525,2.937392,354.983,347.3224,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.300971,308,0,0,1.802177,338.7274,335.5052,20.59446,353.0033,359.591,0.5454307,350.2202,359.6977,4.671676,356.8538,358.9409,355.4775,354.1525,2.832831,355.6134,347.6825,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.315033,309,0,0,1.651728,338.4033,335.3503,20.56684,352.6708,359.3908,0.538676,350.0265,359.6759,4.468292,356.6231,358.8476,355.6328,354.1525,2.494118,355.7825,347.7047,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.332564,310,0,0,1.517421,338.0826,335.1954,20.51555,352.4548,359.1899,0.5757064,350.0064,359.6212,4.441713,356.5526,358.7483,355.8663,354.1525,2.206817,356.0507,347.7729,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.343158,311,0,0,1.256077,337.9825,335.2654,20.5396,352.2006,359.1564,0.5958595,349.8633,359.6679,4.496378,356.4982,358.7619,355.6379,354.1525,2.369209,356.1793,347.6837,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.356363,312,0,0,1.006321,337.8737,335.3387,20.54943,351.992,359.1045,0.6333374,349.7928,359.6936,4.603221,356.4965,358.7628,355.479,354.1525,2.515284,356.3581,347.6222,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.370346,313,0,0,0.762631,337.7603,335.4141,20.5509,351.8094,359.0424,0.6807254,349.7624,359.7073,4.738765,356.5239,358.7566,355.3591,354.1525,2.65163,356.5638,347.5771,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.385596,314,0,0,0.4419546,337.6737,336.0648,20.59719,351.7324,359.0841,0.8885786,349.8581,359.5446,4.67687,356.4798,358.8178,355.4694,354.1525,2.303939,356.8187,347.8449,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.398358,315,0,0,0.1305226,337.5821,336.7333,20.63517,351.654,359.1075,1.082195,349.9531,359.3997,4.654056,356.4585,358.8677,355.5679,354.1525,2.00452,357.0782,348.0892,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.412134,316,0,0,359.9553,337.639,337.226,20.6778,351.6199,359.1593,1.517672,349.6507,359.5396,4.843595,356.3629,358.9249,355.7937,354.1525,1.768747,357.4311,348.2707,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.427289,317,0,0,359.7791,337.6848,337.7113,20.71678,351.5829,359.2016,1.930362,349.3837,359.6652,5.029603,356.2825,358.9771,356.006,354.1525,1.546844,357.7767,348.4456,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.441072,318,0,0,359.9564,337.7067,337.4348,20.74867,351.166,359.1935,2.25205,349.0405,359.4689,5.088974,355.9354,358.6548,355.9906,354.1525,1.542815,357.829,348.4833,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,4.454074,319,0,0,0.1495366,337.7245,337.1378,20.77893,350.7599,359.1835,2.563844,348.7174,359.2769,5.150426,355.6077,358.3461,355.9749,354.1525,1.544458,357.8915,348.5195,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
